"dist_bp","dist_kb","r2"
21,0.021,0.777340236752522
867823,867.823,0.0377155973249369
1792,1.792,0.0435564679999227
53264,53.264,0.0352352093806564
114611,114.611,0.0292779144028696
3648,3.648,0.0170854266993029
20,0.02,1
68,0.068,0.0185453637097123
145838,145.838,0.25221407855897
94836,94.836,0.0220288940343725
6,0.006,1
190517,190.517,0.0245715299995151
44,0.044,1
124676,124.676,0.250032304412702
408326,408.326,0.0897117458354452
1,0.001,1
27,0.027,1
7,0.007,0.0684122294877177
63,0.063,0.917799348267615
179432,179.432,0.512922904808348
1611228,1611.228,0.000909997035432737
12474,12.474,0.0497493908883892
2,0.002,1
1,0.001,1
3,0.003,0.99889201226739
227603,227.603,0.639818384814095
5,0.005,1
797485,797.485,0.0855669338066106
217632,217.632,0.0125653359541621
242,0.242,0.0321206811893764
58944,58.944,0.182076164993934
1935660,1935.66,0.00662015887920534
351605,351.605,0.0318468736580786
16,0.016,0.3239792762112
2,0.002,0.3239792762112
2805,2.805,0.954764769202459
2,0.002,0.0140543561309675
10,0.01,0.0140543561309675
65,0.065,0.0454225914181887
31,0.031,0.0512508392969947
362647,362.647,0.00553702697716729
406356,406.356,0.606405404444917
920730,920.73,0.518738769314326
691112,691.112,0.000609059645440624
8,0.008,1
152771,152.771,0.079611904175442
7,0.007,0.960507676221013
32,0.032,0.826381976757621
1,0.001,1
620983,620.983,0.0218550712426354
578,0.578,0.181454445920618
7087,7.087,0.144090448645897
268624,268.624,0.00126982764273777
2197,2.197,0.197520029033368
467725,467.725,0.0208250795850598
25,0.025,1
24195,24.195,0.321699045049201
246615,246.615,0.815208666635334
633898,633.898,0.0830498020556098
3,0.003,1
25,0.025,1
6,0.006,1
105350,105.35,0.904775517368461
30027,30.027,0.034114664879667
193,0.193,0.149242096352181
31,0.031,0.160571190538304
795155,795.155,0.028099955641186
5,0.005,1
20,0.02,1
21,0.021,1
3,0.003,1
278690,278.69,0.6958507701947
27,0.027,0.948604742354313
303746,303.746,0.0023778086655474
12,0.012,0.722301873340071
5,0.005,0.37009999131617
21676,21.676,0.0213392286988353
3,0.003,1
21,0.021,0.00580053514520267
95101,95.101,0.00579296633887367
20385,20.385,0.00383365178934604
86755,86.755,0.00236887417975725
259880,259.88,0.0702114116925792
50229,50.229,0.0364568901343922
1313661,1313.661,0.0303210514172749
682674,682.674,0.104738900149545
270232,270.232,0.111741003028624
219421,219.421,0.908055729245795
169132,169.132,0.000593527201031666
8791,8.791,0.00202968711541628
14,0.014,0.82503375646555
964296,964.296,0.00219786515270948
39753,39.753,0.00627939339374698
32,0.032,0.968679976887176
377619,377.619,0.0207536565146886
1014712,1014.712,0.0297812923192652
13197,13.197,0.00827930881148993
133043,133.043,0.0287960144483837
483830,483.83,0.0360483063247453
2,0.002,1
2,0.002,1
34,0.034,0.998813242137226
1,0.001,1
70071,70.071,0.742841722484981
937,0.937,0.0648470634747194
21,0.021,1
163,0.163,0.901543406018132
786621,786.621,0.00734427171695788
6,0.006,0.103986844027657
3904,3.904,0.283336128592318
25,0.025,1
454,0.454,0.911952245542798
13,0.013,1
15,0.015,0.0279309784265748
120410,120.41,0.0181407735635784
45143,45.143,0.938077438720032
82884,82.884,0.133112575498327
187,0.187,0.80101052819976
72229,72.229,0.417541841897428
676100,676.1,0.0841880144022297
7,0.007,0.00802210125130863
25,0.025,1
5,0.005,1
34986,34.986,0.0264764883464808
181600,181.6,0.00924821857306417
4,0.004,0.244759888173144
53574,53.574,0.777980257907911
60,0.06,0.389760380545294
1,0.001,1
2,0.002,1
1,0.001,1
165296,165.296,0.0128638122880811
15,0.015,0.910428206898334
18,0.018,0.30113433675477
11,0.011,0.0107274726767224
26798,26.798,0.238120423198639
46,0.046,0.386349488914396
19244,19.244,0.611883684861179
55624,55.624,0.00662391151531509
494839,494.839,4.98408061550298e-05
42,0.042,1
2,0.002,1
183589,183.589,0.00485883905532609
106347,106.347,0.00922518731145166
16,0.016,1
1,0.001,1
552434,552.434,0.777300957499984
1,0.001,1
815941,815.941,0.000192068179985801
12,0.012,0.0156999703284445
769584,769.584,0.825815740763708
15,0.015,0.950724952324489
531019,531.019,0.787867933859332
11,0.011,1
3,0.003,0.925345752915863
458618,458.618,0.00245323534899895
5,0.005,0.00888327800505079
20,0.02,0.00888327800505079
6,0.006,0.00888327800505079
11,0.011,0.0241291933878188
5,0.005,0.00964415472109302
6,0.006,0.943594723389329
252425,252.425,0.00734451642211307
29,0.029,1
6,0.006,1
2,0.002,1
9,0.009,1
224632,224.632,0.532196085982183
6,0.006,0.827215837588323
18,0.018,0.803100356977508
1,0.001,0.949502050874609
3030075,3030.075,0.00308480345441247
1,0.001,1
22,0.022,0.236355743808523
2,0.002,0.0089056780543327
2,0.002,0.665792626409563
14,0.014,1
182810,182.81,0.107284700085925
1,0.001,1
445080,445.08,0.000514634638430089
814574,814.574,0.0575473636813357
10,0.01,0.106071663399802
46,0.046,0.258532224550967
101,0.101,0.218842158016937
595508,595.508,0.0134650132210895
256544,256.544,0.0309153610351812
16,0.016,0.645423635294171
15,0.015,0.0199417811854276
2,0.002,0.94381012504513
1469896,1469.896,0.539184277428106
1369972,1369.972,0.00606726664857917
5106873,5106.873,0.0014683862439671
14,0.014,1
18,0.018,1
9,0.009,1
1182013,1182.013,0.00403384387246187
82193,82.193,0.62475619303761
3315491,3315.491,0.410236591701637
821653,821.653,0.61991996414581
834365,834.365,0.93368047499812
7,0.007,1
1001149,1001.149,0.00385802201381573
304845,304.845,0.746510012621477
36395,36.395,0.855926643436016
274587,274.587,0.812917738424165
1,0.001,1
1,0.001,1
945772,945.772,0.00407320224238827
31,0.031,0.924844806598553
46,0.046,0.0184414284997556
282322,282.322,0.00665558817144412
2224068,2224.068,0.830199734573245
1,0.001,0.992934100760809
31,0.031,1
952281,952.281,0.00371599087250012
24,0.024,0.864694705172557
6,0.006,1
1314295,1314.295,0.0243884864647868
542505,542.505,0.344248369977663
118047,118.047,0.888961199075227
701828,701.828,0.459953548077697
8,0.008,0.863033108657962
2,0.002,1
205137,205.137,0.746919852589685
30,0.03,1
145,0.145,0.872290429193659
14,0.014,1
131537,131.537,0.909576164081244
267945,267.945,0.898047061463617
222708,222.708,0.896524644920605
8,0.008,1
1,0.001,1
616023,616.023,0.677617803754921
101871,101.871,0.312122152515511
24,0.024,1
669980,669.98,0.312282288870592
30,0.03,1
1507,1.507,0.905769584327177
21,0.021,0.998961096714349
13,0.013,0.033246881371623
3,0.003,0.0440196080935804
2,0.002,0.0440196080935804
500683,500.683,0.0222430219161646
392214,392.214,0.00258282902174754
813353,813.353,0.0076884198105932
10,0.01,1
6,0.006,0.930992286137197
91093,91.093,0.788330069123708
64306,64.306,0.0431041823054208
118563,118.563,0.0216577366765013
2284160,2284.16,0.703125611730951
617926,617.926,0.0893676909389685
10,0.01,1
12,0.012,1
4490,4.49,0.799997354902481
1177,1.177,0.004644854000049
2011300,2011.3,0.0690028641843273
16853,16.853,0.863183128950905
1378162,1378.162,0.0538070526482906
4,0.004,1
1,0.001,1
1,0.001,1
16,0.016,1
13,0.013,0.120790870806498
1,0.001,1
1,0.001,0.747004946687443
7,0.007,0.747004946687443
6,0.006,1
7,0.007,0.120790870806498
1,0.001,1
169972,169.972,0.794534440751831
6,0.006,1
23,0.023,1
4,0.004,1
10,0.01,1
480077,480.077,0.00325935783196294
707072,707.072,0.149764902167756
18866,18.866,0.589230426550286
16480,16.48,0.0178126063187187
77,0.077,0.153015934453691
1,0.001,0.580289946525287
171,0.171,0.0175792232658279
945116,945.116,2.0710169296173e-05
23,0.023,1
518692,518.692,0.000222302948596569
1373110,1373.11,0.41695382411654
9,0.009,0.248368552020118
24,0.024,0.00376155227251574
6,0.006,1
14395,14.395,0.67750937183805
227897,227.897,0.897097211941409
2293882,2293.882,0.0196918875373273
1209605,1209.605,0.0326181371771225
27,0.027,1
1736908,1736.908,0.00385247296250118
11,0.011,0.023973049886795
6,0.006,0.0153198705515821
1777741,1777.741,0.0352748719263671
29,0.029,0.0347238527756408
1718300,1718.3,4.91965989485325e-05
268483,268.483,0.0795573715519841
25,0.025,0.514338357605909
13,0.013,1
17,0.017,1
651691,651.691,0.0851740675403507
38793,38.793,0.92642398264302
2423006,2423.006,0.694333044349256
866328,866.328,0.866642666657177
768892,768.892,0.0151093446623659
878883,878.883,0.0200043328832327
10138090,10138.09,0.875954973825849
1483350,1483.35,0.880401283310042
138912,138.912,0.863801300054819
184371,184.371,0.809679769209377
27,0.027,0.999999999999998
2263498,2263.498,0.661787298273174
45484,45.484,0.724650771039093
921793,921.793,0.94095106444364
1032495,1032.495,0.0196496576002792
10,0.01,1
5,0.005,1
12,0.012,1
8,0.008,1
3043027,3043.027,0.815844555802893
11,0.011,1
2,0.002,1
17,0.017,1
31906,31.906,0.00510719369153955
1569896,1569.896,0.383337060923798
7,0.007,1
1024903,1024.903,0.335868006730606
3279809,3279.809,0.436813824612705
231036,231.036,0.00695566602534869
13,0.013,1
1660,1.66,0.824448376975707
1,0.001,1
273130,273.13,0.823318448927408
1,0.001,1
2,0.002,1
1,0.001,1
4,0.004,1
4,0.004,1
14,0.014,1
2314603,2314.603,0.00587150743362254
2598952,2598.952,0.890036414199271
1443112,1443.112,0.00452102328235888
79979,79.979,0.736215330277094
13,0.013,0.888384039152239
6,0.006,1
131319,131.319,0.878465461040407
233788,233.788,0.856728251386641
30,0.03,1
3,0.003,1
16,0.016,1
6,0.006,1
2,0.002,1
2419,2.419,0.004632656035653
234845,234.845,0.00722310937177653
4,0.004,1
9,0.009,1
2749677,2749.677,0.877066154079236
15,0.015,0.896616066640158
31,0.031,0.896616066640158
2063563,2063.563,0.873958418642768
8,0.008,0.999999999999998
1599210,1599.21,0.00430791089420089
176578,176.578,0.00508489980132046
3,0.003,1
15,0.015,1
443694,443.694,0.781518747888984
1,0.001,1
20,0.02,1
9,0.009,0.990887603015673
4,0.004,0.990887603015673
837219,837.219,0.00547139054513419
168133,168.133,0.00486892906476273
5558606,5558.606,0.00694712044254385
391847,391.847,0.00307201683709021
355955,355.955,0.000447782520989927
10,0.01,0.467716486886479
1129890,1129.89,0.314753301897695
1030111,1030.111,0.668668394052757
8911726,8911.726,0.672780461062007
3,0.003,1
2,0.002,1
4,0.004,1
2,0.002,1
774679,774.679,0.0195019874812903
2711542,2711.542,0.00855118827996553
454808,454.808,0.000204954496984262
499791,499.791,0.000623140655387089
2,0.002,1
2,0.002,1
15,0.015,1
3,0.003,1
6508,6.508,0.916417944344299
303788,303.788,7.5492055263639e-05
17,0.017,0.872134013595517
34,0.034,0.872134013595517
12525,12.525,0.00141963788240659
1824807,1824.807,0.077057144206067
2741618,2741.618,0.918528466499218
89195,89.195,0.00287680747074246
378653,378.653,0.00473406737663159
209227,209.227,0.75934166104096
118432,118.432,0.702859451007189
11,0.011,1
2079476,2079.476,0.847570162021609
3228,3.228,0.950044503036143
795213,795.213,0.898797099398477
392284,392.284,0.905812128629225
89359,89.359,0.763059368803181
13,0.013,0.820291641158392
12,0.012,1
193075,193.075,0.905178294258636
1,0.001,0.99713238806082
4,0.004,1
116,0.116,0.893552301057907
394510,394.51,0.00369485489167
10112951,10112.951,0.821446192203202
18,0.018,1
1,0.001,1
5,0.005,1
23,0.023,1
150584,150.584,0.0187054531723702
1088274,1088.274,0.927088563474965
609144,609.144,0.00854389395858103
647988,647.988,0.00859667218403843
200025,200.025,0.931730074921732
525355,525.355,0.00761012184146726
22,0.022,0.856281091461384
27,0.027,1
394125,394.125,0.0151474183965758
176426,176.426,0.91972399967551
12,0.012,0.826713111513736
7,0.007,0.0247074260932951
721011,721.011,0.825082614068528
4,0.004,1
1,0.001,1
15,0.015,1
59736,59.736,0.0100080516913172
113074,113.074,0.938598117109511
2750,2.75,0.915272672060262
13317,13.317,0.922977275406307
941783,941.783,0.923438371322084
21,0.021,0.823045890576777
740919,740.919,0.947982832567216
1778762,1778.762,0.594653776984803
3770853,3770.853,0.926795283369501
1944047,1944.047,0.4644978028444
16,0.016,0.899276718707044
264295,264.295,0.00609177309993737
28,0.028,1
424,0.424,0.00350049135579516
261307,261.307,0.0082992109540235
26,0.026,0.987174883213172
111576,111.576,0.827458610325962
4,0.004,0.878048719443585
2741218,2741.218,0.729985279793955
1,0.001,1
1,0.001,1
25,0.025,1
6,0.006,1
666497,666.497,0.00548910138206121
1631995,1631.995,0.10723608047897
1,0.001,0.042401152292381
22,0.022,1
2,0.002,1
1540679,1540.679,0.87069344328838
2551071,2551.071,0.895979167221651
734425,734.425,0.84958491913734
1,0.001,1
8,0.008,1
1,0.001,1
70330,70.33,0.0397884176791185
3001421,3001.421,0.0409089111885012
2,0.002,1
549126,549.126,0.865279306374868
2,0.002,1
32,0.032,1
9,0.009,1
299016,299.016,0.858144787247323
19,0.019,1
1458165,1458.165,0.00798639318621198
1913238,1913.238,0.00792931505483913
21,0.021,1
4209564,4209.564,0.00646195613256159
5955230,5955.23,0.418693232013809
1770,1.77,0.683388531145604
20089,20.089,0.88280517246162
16,0.016,0.72083141229338
3367509,3367.509,0.768155727750188
12479482,12479.482,0.031566988964728
13326818,13326.818,0.0304231553991003
9,0.009,0.743884611066896
1345707,1345.707,0.907267970898983
25363605,25363.605,0.699374483240925
34,0.034,0.820872356883985
13545027,13545.027,0.897883795945893
3101216,3101.216,0.365235212082396
1280391,1280.391,0.000181943576261257
493160,493.16,0.0004028163623039
5043312,5043.312,0.767251107232195
2232701,2232.701,0.921527408599156
1,0.001,1
4,0.004,1
2,0.002,1
1834470,1834.47,0.0113260982643392
1072694,1072.694,0.0119099121091289
182,0.182,0.903414893979103
2180751,2180.751,0.874765029204232
1383661,1383.661,0.909922413729527
1444545,1444.545,0.266813642934766
904704,904.704,0.130696384378006
6855779,6855.779,0.820070273158743
21146059,21146.059,0.0843967710135221
1,0.001,1
7816449,7816.449,0.00120484241998297
2316594,2316.594,0.00012978272695976
216778,216.778,0.708303387203055
272616,272.616,0.845972901144722
953881,953.881,0.00778649728554613
477568,477.568,0.0184330586336641
17,0.017,1
82288,82.288,0.905022663045098
4387275,4387.275,0.00684186374388138
2280809,2280.809,0.451717580396936
36,0.036,0.585939424565486
577197,577.197,0.62324127052535
3716384,3716.384,0.129331140988808
86443,86.443,0.00856054324613061
59,0.059,0.0376548360406508
2170602,2170.602,0.550886165998563
1719050,1719.05,0.234591684047528
4,0.004,1
2,0.002,1
1,0.001,1
1,0.001,1
1,0.001,1
4137729,4137.729,0.187987607003666
923,0.923,0.487813074896624
5664508,5664.508,0.00950140215468743
3220026,3220.026,0.00918279552782442
186339,186.339,0.829735764451464
7157589,7157.589,0.836277141585017
2044637,2044.637,0.0170152165208405
539253,539.253,0.119854439437109
7,0.007,0.120853620161845
3689641,3689.641,0.778377458724993
310339,310.339,0.765827328380875
580110,580.11,0.0309796086807152
3,0.003,1
1207912,1207.912,2.7587950068889e-05
1,0.001,6.00429953208395e-05
9,0.009,0.00103803044223269
1690683,1690.683,0.000101881310707724
1,0.001,1
36,0.036,1
2981329,2981.329,0.906065404298304
278,0.278,0.927422644387456
132776,132.776,0.865903892504807
2419491,2419.491,0.84581675083218
1192758,1192.758,0.00196293508262537
2617815,2617.815,0.000372382459556792
1953380,1953.38,0.759819224281445
523582,523.582,0.940696404152765
1331741,1331.741,0.914666843709913
1441994,1441.994,0.905013933937671
445778,445.778,0.915687468690015
349068,349.068,0.785469486255382
29170,29.17,0.872318179601288
981439,981.439,0.811197326200271
720978,720.978,0.936905745306245
283351,283.351,0.924107444901918
7,0.007,0.866817353962349
1899921,1899.921,0.664042371398832
570535,570.535,0.79738414563893
33858,33.858,0.898378827507513
1092107,1092.107,0.597909959043476
6,0.006,0.875325328221478
625213,625.213,6.75049787028027e-06
43,0.043,1
2724217,2724.217,0.000773494971146131
5,0.005,1
962789,962.789,0.916056773552885
1433046,1433.046,0.911507028639785
283229,283.229,0.803176350935873
69142,69.142,0.926055356238932
1068594,1068.594,0.910175540351625
2047,2.047,0.92767475556501
6083736,6083.736,0.7721246211273
296271,296.271,0.828099190305607
1,0.001,1
1,0.001,1
81339,81.339,0.878585505372795
3509883,3509.883,0.716525431708866
3583465,3583.465,0.714424226610793
1275984,1275.984,0.745744970516022
2278179,2278.179,0.604559235757637
56560,56.56,0.64640631973895
442602,442.602,0.681330551801225
231484,231.484,0.779259623474705
397987,397.987,0.0573029924224402
152834,152.834,0.000936720678882441
904103,904.103,0.00567088586230742
452881,452.881,0.914536850809763
1508818,1508.818,0.721777020458154
17,0.017,1
4,0.004,1
1910309,1910.309,0.908564980342068
33821,33.821,0.918185286369728
667,0.667,0.925059409537983
1037744,1037.744,0.661988949403177
19804,19.804,0.786558346413406
84241,84.241,0.682959558987276
1181076,1181.076,0.00515256988851032
1108614,1108.614,0.847530899585404
2508892,2508.892,0.1504849596117
114813,114.813,0.441779650825925
9,0.009,1
195599,195.599,0.934456378553323
6483395,6483.395,0.487100512603975
3852027,3852.027,0.0162354779758695
33104,33.104,0.0211783169714303
5711088,5711.088,0.000526771738599859
3996821,3996.821,0.199879756676908
420743,420.743,0.798411967829722
89726,89.726,0.881493288515653
3133331,3133.331,0.0928497819850403
204157,204.157,0.0882834052890692
1220010,1220.01,0.124802056219297
335049,335.049,0.89048777445275
121388,121.388,0.657141622067364
10041599,10041.599,0.549504371753948
947692,947.692,0.899866891684486
1063473,1063.473,0.884463057046554
1126964,1126.964,0.594169037775536
6440,6.44,0.887234846281623
2302814,2302.814,0.072294317293206
327728,327.728,0.0761453583873722
294613,294.613,0.0710822073095746
7,0.007,1
22,0.022,0.0803633168569571
2754012,2754.012,0.00792218950881789
513596,513.596,0.341691357394264
541038,541.038,0.359621286034039
2865352,2865.352,0.632708917965466
20159,20.159,0.0189157334135526
2435150,2435.15,0.0791527610544295
297472,297.472,0.156488154646942
1330272,1330.272,0.598052112981138
876212,876.212,0.419840521642223
2218841,2218.841,0.173371501047384
168532,168.532,0.0307290172651454
